image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00170.jpg,0.933129597803,0.0178131680047,0.0081256512893,0.00645752959618,0.00655391691211,0.0191596017318,0.00330279898416,0.00545773567927
img_00171.jpg,0.661762418997,0.029282544838,0.0271739434196,0.0334681351235,0.165178196439,0.0421300534555,0.0260621460893,0.0149425616386
img_00172.jpg,0.00563181428573,0.0010306725611,0.000876471966177,0.00065168476522,0.988604185914,0.00125262984625,0.000912210023918,0.00104033063731
img_00175.jpg,0.961583495994,0.00582729630267,0.00277909867268,0.00350813751336,0.0120502842175,0.00928247059311,0.0028609898466,0.00210822685988
img_00180.jpg,0.892012175158,0.00975432946231,0.0111175045557,0.00838027301614,0.025316501739,0.0130096755696,0.00931203601828,0.0310975044814
img_00196.jpg,0.0326562426263,0.00722164037136,0.00475618706735,0.00235795301913,0.934695753718,0.00858166590329,0.00345629769498,0.0062742595993
img_00212.jpg,0.898412333489,0.00918846681863,0.00283296128645,0.002105483632,0.00249187401392,0.00747877449108,0.00380122418526,0.0736888820835
img_00223.jpg,0.93439589143,0.00751269596498,0.00700333946144,0.00533245723811,0.026866228065,0.0070877766947,0.0077186329851,0.00408297816114
img_00230.jpg,0.992055666388,0.00115027343674,0.00142915137564,0.000687382100309,0.000696990107222,0.0020459828387,0.000580769546432,0.00135378420655
img_00232.jpg,0.547435200792,0.0801403749811,0.0623936663921,0.0331664456193,0.0715125572028,0.0541729500292,0.120184578513,0.0309942264701
img_00244.jpg,0.966643458029,0.0044378752415,0.0017521349428,0.00158079828761,0.0138609868499,0.00648534596006,0.00308011257914,0.00215928811003
img_00272.jpg,0.916102269204,0.011697226166,0.00922216070618,0.00426418465092,0.00787329940028,0.0375236343552,0.00639505467341,0.00692217084357
img_00280.jpg,0.442060128797,0.00203748891401,0.00237009138659,0.00163577581253,0.545364637589,0.00180948586662,0.00249527553639,0.00222711609741
img_00282.jpg,0.868225214282,0.0110751860298,0.0111225646916,0.0110069325143,0.056447732058,0.0268245024988,0.00743309896533,0.00786476896035
img_00285.jpg,0.738064110278,0.0162276404792,0.0550716792767,0.0173302049533,0.024811908016,0.0665686456066,0.0161478695483,0.0657779418419
img_00289.jpg,0.969727653639,0.0022418719119,0.00269537532356,0.00160475659554,0.0162447065376,0.00229755742381,0.00244544112692,0.0027426374418
img_00292.jpg,0.689756547386,0.0237308506917,0.0248395108047,0.0219479413811,0.0204488354244,0.0276432223559,0.0353221729516,0.156310919005
img_00302.jpg,0.0949842787047,0.0173345195555,0.0141392285925,0.0208364845153,0.016577356468,0.741683230708,0.0104220048614,0.0840228965949
img_00311.jpg,0.895474870019,0.00245467370646,0.00266955991857,0.00149783195411,0.0895698986478,0.00249425565444,0.00231036423892,0.00352854586053
img_00320.jpg,0.969176298498,0.00390549742484,0.00311072880267,0.00194030614302,0.00815513198716,0.00463170423721,0.00480485390888,0.00427547899835
img_00331.jpg,0.933138571769,0.00774661337632,0.00369059276279,0.00321325140712,0.00393353461658,0.0355299423837,0.00494200282492,0.00780549085935
img_00358.jpg,0.038803119544,0.684799974295,0.0165271038149,0.0191211689874,0.0153628402531,0.0329048260054,0.0116228400224,0.180858127078
img_00374.jpg,0.854811857276,0.00732300938783,0.00740831132926,0.00572496895381,0.0130901751333,0.00703347505163,0.00520012180413,0.0994080810639
img_00375.jpg,0.920616499543,0.0133388668251,0.0129166468456,0.00788444341504,0.0113439509653,0.0108877423354,0.00802722043914,0.0149846296308
img_00376.jpg,0.821557925684,0.0220668177316,0.0122183314553,0.030400680834,0.0290800066703,0.0493372275769,0.011620324616,0.0237186854324
img_00380.jpg,0.756178254086,0.015353084458,0.00972040544066,0.00793609696372,0.171676081518,0.0195865997545,0.013178704789,0.00637077299042
img_00383.jpg,0.863654716092,0.00492803781156,0.00490446618516,0.00430552649324,0.10150190268,0.00675621397895,0.00706747963147,0.00688165712808
img_00398.jpg,0.840577973803,0.0509919483798,0.00613186603528,0.004406162193,0.00742104778881,0.0117297835045,0.0150242145882,0.0637170037075
img_00407.jpg,0.915356953279,0.00897783971048,0.00604355061693,0.00926056621998,0.0164815277983,0.0150332912536,0.00654268667054,0.022303584451
img_00417.jpg,0.827076003023,0.005811280335,0.00395342651365,0.00248961166141,0.00577170084967,0.00642571564678,0.00558033516359,0.142891926807
img_00432.jpg,0.194672145853,0.0529302019366,0.015264442889,0.0104097958266,0.0259538400892,0.655696469595,0.0103205846651,0.0347525191462
img_00442.jpg,0.00555181039412,0.00789566145429,0.00217911540954,0.00122636387517,0.00249835673722,0.00205360218872,0.00176864280413,0.976826447137
img_00446.jpg,0.542604651129,0.0820263853241,0.0205323288714,0.0255005443209,0.169949759348,0.0621371469126,0.0259153851302,0.0713337989641
img_00469.jpg,0.965492383969,0.00543308921581,0.00202033687851,0.00157881128927,0.0136530770402,0.00572467059193,0.00239058316118,0.00370704785374
img_00473.jpg,0.908823508396,0.00375048218039,0.00499363244011,0.00373920577388,0.0516172908709,0.00465114583831,0.00739149592054,0.0150332385802
img_00483.jpg,0.72195274048,0.0182855284841,0.0154196117676,0.0082282418638,0.0521595297989,0.0155610058084,0.018251800111,0.150141541686
img_00484.jpg,0.971023584641,0.00446036602545,0.00407189284016,0.00192116076696,0.00941219437714,0.00324385358893,0.00321237084008,0.00265457692039
img_00486.jpg,0.98110511191,0.00364510088495,0.00157527848018,0.00165649281838,0.00635113458161,0.00245350359954,0.0017943850652,0.00141899266023
img_00487.jpg,0.0191283957631,0.00477670235455,0.00249955143541,0.00179155299694,0.953325438422,0.0125161623138,0.00334057411041,0.00262162260397
img_00493.jpg,0.0912164902484,0.0343375907548,0.0369433241249,0.0446670676973,0.474362854127,0.11129125581,0.146655780043,0.0605256371941
img_00518.jpg,0.949268525637,0.00430908869913,0.00307248208502,0.00182510677877,0.0320516046582,0.00329819421152,0.00374664561629,0.00242835231361
img_00533.jpg,0.12323594728,0.273342103933,0.0287302448824,0.0320892398057,0.0350485580441,0.0629450660484,0.030571942507,0.414036897499
img_00538.jpg,0.742506037283,0.0158980403894,0.0172563266472,0.0153783154762,0.153603247656,0.0162292151977,0.0140057955159,0.0251230218342
img_00543.jpg,0.600832630681,0.0102392580632,0.0111244325225,0.00948481936166,0.332288519942,0.0164250012203,0.0102405530104,0.00936478519848
img_00550.jpg,0.400387651969,0.0650615805699,0.0978301922016,0.0311813555596,0.130006465873,0.171098757647,0.0305351332649,0.0738988629144
img_00551.jpg,0.939043395611,0.00719757927399,0.00494669720912,0.00923592587608,0.00481819918147,0.0221532972494,0.00572138103203,0.00688352456717
img_00564.jpg,0.109893748172,0.0103563516102,0.00684155439112,0.00365726218688,0.848462387704,0.0117690610157,0.00438767407607,0.00463196084457
img_00575.jpg,0.926927131865,0.00672101548573,0.0049235479051,0.00454738529057,0.0191017494973,0.0200737064731,0.00449489689017,0.0132105665934
img_00582.jpg,0.94302136586,0.00168481506987,0.00153793326571,0.00156377218929,0.0442315538535,0.00349190891867,0.00181760703353,0.00265104380987
img_00584.jpg,0.722037602304,0.018640710613,0.0140584185042,0.0108940982678,0.191335594647,0.0178080009708,0.0119638612164,0.0132617134765
img_00587.jpg,0.197211685642,0.177824355693,0.0338266387678,0.060847969486,0.158628214255,0.164886626232,0.0381560836748,0.16861842625
img_00590.jpg,0.684736553981,0.0296301974643,0.0568197900912,0.0373875405355,0.0491349094523,0.0418839536259,0.0377835567133,0.0626234981366
img_00591.jpg,0.827639513622,0.0347210946547,0.0119272163294,0.0132814705994,0.0104934390502,0.0680913906799,0.0146052714191,0.0192406036457
img_00598.jpg,0.98789101665,0.00325137605995,0.000974908704065,0.0012228662602,0.00332621102369,0.00126345149891,0.000940268663432,0.00112990113978
img_00599.jpg,0.916140490512,0.0139894271453,0.00479762463168,0.00437616398835,0.0071235044796,0.0169356823377,0.00457150575906,0.0320656011465
img_00612.jpg,0.924058483598,0.00243164308794,0.00231327051881,0.0514373205938,0.00330755469373,0.0119515728213,0.00180046732713,0.00269968735888
img_00618.jpg,0.958608443656,0.00534178540882,0.00311404568495,0.00228043811613,0.0205690444629,0.00256127990752,0.00343736036459,0.00408760239869
img_00620.jpg,0.714394985336,0.0327423089227,0.0563886742973,0.0239134117624,0.0585729668478,0.038252584474,0.034584676814,0.0411503915453
img_00642.jpg,0.970676095295,0.00244306825565,0.00195577141788,0.0113668607286,0.00226271902207,0.0028615304496,0.00292423412726,0.00550972070403
img_00646.jpg,0.113682736116,0.0396936078972,0.0510660510876,0.0156212821807,0.0277083847235,0.0578585591368,0.0231635633351,0.671205815523
img_00648.jpg,0.788598298616,0.00581416848408,0.0093867737289,0.00447135874203,0.168026113684,0.00799313166173,0.00686798171577,0.00884217336669
img_00650.jpg,0.180397603632,0.0349690594618,0.0418301332599,0.0297111194113,0.52439326065,0.103830941526,0.0301905367445,0.0546773453148
img_00654.jpg,0.430354765259,0.0845831991228,0.0450716073666,0.0208058089608,0.293789418998,0.0735037713845,0.0287420797911,0.0231493491166
img_00664.jpg,0.994286449397,0.000844770278684,0.00122278890499,0.000522339517818,0.0011333524267,0.000540939663994,0.000678445143218,0.000770914667392
img_00667.jpg,0.00493134247105,0.00246954609111,0.00250917003209,0.00161228465046,0.975411621818,0.00475039494951,0.00234254918101,0.00597309080706
img_00676.jpg,0.0165369219939,0.00558925137715,0.00388987727986,0.00264456268913,0.944997387877,0.00850686790065,0.00428443076508,0.0135507001176
img_00697.jpg,0.0867732322907,0.0404957773406,0.158474026148,0.024635867807,0.0628079371805,0.0743463955657,0.0275417661256,0.524924997542
img_00708.jpg,0.592431429712,0.0445843072674,0.0357423344589,0.0215384363527,0.0589947863771,0.0967762252698,0.0252692846012,0.124663195961
img_00716.jpg,0.0158783028105,0.0122205641676,0.00867472986302,0.0774059490945,0.0075734499693,0.0929662867267,0.0076225153342,0.777658202034
img_00717.jpg,0.993784840229,0.000909157551453,0.00073136336107,0.0004684147171,0.00123137100253,0.00128944481951,0.00062469046863,0.00096071785098
img_00718.jpg,0.924660129995,0.00414075905195,0.00734294250731,0.00414589456317,0.00604523068642,0.0205431586041,0.00435715770754,0.0287647268848
img_00723.jpg,0.642700785536,0.00316177841214,0.00517128565949,0.0023626831985,0.336036067338,0.00297603181406,0.00449222527306,0.003099142769
img_00724.jpg,0.242341445258,0.0273523618692,0.0333483310921,0.023584932396,0.088019546468,0.0713174139708,0.395617605698,0.118418363247
img_00726.jpg,0.964743653467,0.00245312220086,0.00165387850919,0.00120351209134,0.00211314205286,0.0226229672554,0.00339701305522,0.00181271136781
img_00729.jpg,0.11914142639,0.00116881773296,0.00133834320701,0.00119480573192,0.871490115148,0.00198923612403,0.00227901101031,0.00139824465564
img_00730.jpg,0.508652061064,0.0123865165722,0.0108659404687,0.00921790749026,0.0126309790859,0.0232858619589,0.00909698791599,0.413863745444
img_00757.jpg,0.982133310265,0.000635988325777,0.000912440196483,0.00125196237917,0.011042530718,0.00142140832799,0.0013828269377,0.00121953284983
img_00760.jpg,0.937294889621,0.018861821192,0.00577586785595,0.00591438102236,0.0116447744454,0.00842575190133,0.00771637364098,0.00436614032073
img_00763.jpg,0.0119556399068,0.012053624455,0.00782832102278,0.00503199197932,0.929691512759,0.0107842204869,0.00605289453459,0.0166017948561
img_00764.jpg,0.126024339687,0.0652915256047,0.0680921589079,0.139420698105,0.106217475576,0.055000403749,0.0311203913241,0.408833007047
img_00765.jpg,0.0603624797535,0.0121820703877,0.0148300365672,0.0113588007063,0.0370130970367,0.818050616359,0.0133153894899,0.0328875097
img_00772.jpg,0.186200961828,0.0166261985225,0.600179540249,0.00831145524008,0.0257943893532,0.0519149580929,0.0140721481583,0.0969003485564
img_00773.jpg,0.414270529637,0.116507771983,0.099350927779,0.0394352503341,0.161473605618,0.0761454311432,0.0546577886916,0.0381586948133
img_00777.jpg,0.989268715109,0.000642501098396,0.00137022383546,0.000592004137401,0.00293433688859,0.00365778624705,0.000837351742187,0.000697080942217
img_00780.jpg,0.688616616465,0.0561297793829,0.0221201414914,0.0201865864839,0.0144791712496,0.0393877298319,0.025315749288,0.133764225808
img_00798.jpg,0.985622838194,0.000889144461781,0.00159415146751,0.00134370310135,0.00552530187662,0.00174152520742,0.00115600580657,0.00212732988476
img_00808.jpg,0.992081287868,0.00115910668961,0.000884704826653,0.000486085036583,0.00235978164226,0.000730243473643,0.000572322729993,0.00172646773303
img_00816.jpg,0.990678039373,0.00106908977746,0.00156940819245,0.000940796606637,0.00193171746462,0.00146365979964,0.0011722842433,0.00117500454308
img_00828.jpg,0.00192108430251,0.00175946284543,0.00102454925658,0.00089197483459,0.988855973802,0.00233521566239,0.00159570340919,0.00161603588739
img_00833.jpg,0.117757136905,0.0608848034213,0.0598748978763,0.0397426784859,0.0917741268776,0.376789583996,0.0490811188339,0.204095653603
img_00837.jpg,0.992588536869,0.00118297589596,0.000579920950431,0.000545091446499,0.0022469117087,0.00115280264924,0.000710147018418,0.000993613461653
img_00855.jpg,0.659838748026,0.0258820925618,0.0344009910831,0.0331296875353,0.082752668339,0.0189517807486,0.0221631416168,0.122880890089
img_00857.jpg,0.992598603067,0.000935346106515,0.000744863946801,0.000677990968455,0.00170010834904,0.000910708732183,0.00163036278061,0.000802016049009
img_00858.jpg,0.959561532189,0.00432787581398,0.00198117347327,0.00192915673366,0.0223836673407,0.00233665128419,0.00447127091629,0.00300867224908
img_00865.jpg,0.992347026942,0.00217809025533,0.000765957993963,0.000615438976753,0.00158310932783,0.001255510046,0.000737825805954,0.000517040651778
img_00876.jpg,0.00704489645635,0.00491815549266,0.00256076960185,0.00166485001972,0.966343213713,0.00481073630034,0.00265231778805,0.0100050606277
img_00889.jpg,0.630684007244,0.0245634389791,0.0319341166785,0.0185422899348,0.0390630420804,0.0445654739571,0.0193121125136,0.191335518612
img_00894.jpg,0.344172294258,0.00328974129403,0.00452841081121,0.00253299162676,0.634691805619,0.00305155531453,0.00440962272669,0.00332357834928
img_00902.jpg,0.232801007781,0.224940361363,0.0677312935371,0.0342212547009,0.148607275741,0.0309165711828,0.215908528193,0.0448737075016
img_00914.jpg,0.180008431828,0.014734534812,0.0059819288334,0.00228256135324,0.0045367387502,0.00515541184196,0.00280452679811,0.784495865783
img_00921.jpg,0.479381366222,0.0327099260051,0.0221581719607,0.0158873604719,0.0865131692015,0.294293546532,0.0300928641147,0.0389635954913
img_00927.jpg,0.326884566537,0.050750438899,0.0998384550106,0.0715282553181,0.0647416883485,0.105477205789,0.0895877687061,0.191191621391
img_00943.jpg,0.937031162014,0.00412522512205,0.00457526779674,0.00262721691303,0.0124214997554,0.00568948809383,0.00904505800073,0.0244850823041
img_00948.jpg,0.810462297202,0.00959130891519,0.00620535386636,0.00513552268041,0.143525008777,0.00945737435607,0.00736625483333,0.00825687937036
img_00950.jpg,0.00745290503747,0.00500022083321,0.00583966359071,0.00405243296858,0.94124093557,0.0202666806445,0.00797084628202,0.0081763150737
img_00959.jpg,0.988722524621,0.0012876960453,0.00133226195259,0.000932441514602,0.00315706906751,0.0013111342762,0.00153567512323,0.0017211973998
img_00962.jpg,0.0147376835026,0.0199718368493,0.579066387329,0.0126092323245,0.0295780468546,0.017449594936,0.0113430197155,0.315244198489
img_00964.jpg,0.0610558760701,0.119100334016,0.709290953905,0.0156851013421,0.0196178785703,0.01888987806,0.0222775355126,0.0340824425242
img_00966.jpg,0.0473769986395,0.00516452963085,0.00641570996606,0.0051785141268,0.899051655874,0.00974021410893,0.0120196921417,0.015052685512
img_00974.jpg,0.989653472531,0.00147582476929,0.00134153981121,0.00115687900106,0.00149474854802,0.00114669656805,0.00153735148212,0.00219348728965
img_00979.jpg,0.487199137468,0.0203531803792,0.031601245879,0.0115934969667,0.0159487197284,0.0400769255293,0.0119884920142,0.381238802035
img_00982.jpg,0.244142813632,0.0663136150079,0.0664052124296,0.0277458908633,0.455180231332,0.0450153384263,0.0468561237827,0.0483407745258
img_00985.jpg,0.0258578083897,0.0200598890527,0.0169971434555,0.155260935771,0.0141532000394,0.0207901021825,0.0239770310182,0.722903890091
img_00999.jpg,0.685639101975,0.00272410744986,0.00316517271521,0.00222979362733,0.00419531194696,0.232052827663,0.00490959279236,0.0650840918305
img_01022.jpg,0.95398317511,0.00564854917416,0.00504970006976,0.00517479818592,0.0157211479632,0.00542319218463,0.00378729652705,0.00521214078516
img_01031.jpg,0.945910634923,0.00505366142475,0.00437662887474,0.00433063911547,0.0241248004789,0.00535792952593,0.00678321009729,0.00406249556016
img_01035.jpg,0.981596688382,0.00124180900664,0.00115864867537,0.00145646720779,0.00725406247266,0.00419036103377,0.00162427270341,0.00147769051829
img_01043.jpg,0.127199288281,0.00148240225466,0.00150164914846,0.00103450504279,0.854756246825,0.00669822479974,0.00133699456824,0.00599068908019
img_01058.jpg,0.942043820099,0.00473209917657,0.00530458555774,0.00333503413669,0.00569877102406,0.00410451158922,0.00462067820461,0.0301605002122
img_01059.jpg,0.897460710794,0.010102301335,0.0127281827433,0.00910622366773,0.0108785075924,0.011882046569,0.00736813618541,0.0404738911131
img_01090.jpg,0.114673593596,0.0167715681035,0.0125273018693,0.00848681335698,0.810754570765,0.0128531828716,0.0123403683966,0.0115926010404
img_01102.jpg,0.0443116940375,0.00778871040521,0.00634771864284,0.00675834012426,0.039582677185,0.00559832382703,0.00718680265179,0.882425733126
img_01103.jpg,0.252100454941,0.570207682702,0.0318868370021,0.0201960876776,0.0331945033228,0.0285910961214,0.0253596130471,0.0384637251855
img_01116.jpg,0.991429459345,0.00324334015519,0.000924035520131,0.000733298542267,0.000844897724046,0.00126283551976,0.000820427850304,0.000741705343657
img_01134.jpg,0.982727029438,0.00161918766104,0.00181980899009,0.00158433877982,0.00265923897873,0.00522064646727,0.00151995348798,0.00284979619681
img_01142.jpg,0.988312677471,0.000837858876113,0.00156096015718,0.0014424211211,0.00346737713134,0.00167117587219,0.00129540943943,0.00141211993138
img_01168.jpg,0.076570699195,0.0249624539922,0.0366573343982,0.0654782523455,0.215860458333,0.297974474185,0.031269810794,0.251226516756
img_01171.jpg,0.0136285859173,0.0164128213226,0.00886836923929,0.0075566212428,0.903965886506,0.0145932146336,0.00984049145231,0.025134009686
img_01177.jpg,0.992307457678,0.00100656340999,0.00164531248632,0.000748977465065,0.00156163981726,0.000988389671101,0.00104470111657,0.000696958355371
img_01179.jpg,0.982374895418,0.00153305653332,0.00378222925379,0.0022060010052,0.00461836401511,0.00200340019247,0.00123874297994,0.0022433106025
img_01188.jpg,0.377202497225,0.0184086101624,0.021049993963,0.0163050936284,0.0615413960541,0.375190495452,0.0171522446081,0.113149668907
img_01198.jpg,0.657810212246,0.0123501110579,0.00728141334384,0.00675573018534,0.276109826159,0.0179024937659,0.00741820929219,0.0143720039494
img_01204.jpg,0.0308778494831,0.00781650034496,0.00555084662452,0.00485315109782,0.886540408723,0.0153880411182,0.0056415640195,0.043331638589
img_01208.jpg,0.00769659474923,0.00469062220144,0.00580294141263,0.00375575394335,0.947203134306,0.00742592059107,0.00865225234603,0.0147727804501
img_01211.jpg,0.478663771847,0.00531816880761,0.00657288992092,0.00530701218002,0.476001079451,0.00852790178375,0.008508348692,0.0111008273183
img_01213.jpg,0.974677952343,0.00302206054269,0.00216365004009,0.00177992194222,0.00641355040568,0.00224785074386,0.00217737693271,0.00751763704991
img_01222.jpg,0.944385652599,0.00618951353233,0.00194817189981,0.00147622044815,0.00457352138989,0.0318171311012,0.004953740778,0.00465604825121
img_01224.jpg,0.191796484278,0.0316501600166,0.0939771399525,0.0239359387316,0.0295552019391,0.0430603277373,0.0304626886418,0.555562058704
img_01237.jpg,0.053243482037,0.0037625124723,0.00395765896591,0.00319187970256,0.913161533965,0.00836682719491,0.00619522708017,0.00812087858173
img_01249.jpg,0.0125312118142,0.00414811217179,0.0020219559383,0.00219493925111,0.970353544467,0.00260883555625,0.00169900067402,0.00444240012719
img_01253.jpg,0.0681544620513,0.0271041534798,0.0088186909758,0.0082089590247,0.0172413007296,0.0238876889583,0.0115765243057,0.835008220475
img_01286.jpg,0.935576726648,0.0108697862023,0.00448218594004,0.00238514287131,0.0298006339099,0.00465625951341,0.00431581295241,0.00791345196247
img_01289.jpg,0.233356885042,0.00703837597068,0.00823195129613,0.00807456443243,0.037793129184,0.00844427641098,0.00665123868981,0.690409578974
img_01325.jpg,0.355224649473,0.0122177162205,0.0148234593539,0.00680406951987,0.579883750669,0.00710564023542,0.00878416078785,0.0151565537406
img_01328.jpg,0.969388147586,0.00656635065183,0.00213154847751,0.00165520941109,0.0102754203529,0.0045860096713,0.00187695524994,0.00352035859926
img_01366.jpg,0.954285547402,0.00385891169947,0.00365284294092,0.00337590297136,0.0113308021614,0.016597771468,0.00358393145756,0.00331428989951
img_01371.jpg,0.869550605052,0.0091570905166,0.00951082938161,0.00602532872654,0.0706592173022,0.0111134246439,0.0128565666024,0.0111269377749
img_01373.jpg,0.0578929058681,0.00554545146377,0.00355729835733,0.00233555515405,0.915680979107,0.00508818207993,0.00295278474604,0.00694684322363
img_01377.jpg,0.228321036096,0.0385201662264,0.0351953785853,0.0226410445215,0.49316729328,0.125484761972,0.028895821338,0.027774497981
img_01379.jpg,0.982095144903,0.00339083365428,0.00149473002732,0.00114676241447,0.00647534201087,0.0020137083844,0.00131445762497,0.00206902098068
img_01384.jpg,0.91549485876,0.0124645795759,0.00752823315116,0.00586894301687,0.00549286651751,0.012124485465,0.00682346275343,0.0342025707598
img_01388.jpg,0.948423033023,0.00602077180896,0.00189372668771,0.00280629772074,0.0203463651691,0.0122932958672,0.00232394844426,0.00589256127907
img_01392.jpg,0.246101234137,0.191321078891,0.0941227606142,0.0546670606964,0.212047687115,0.0542540139358,0.0722725931928,0.0752135714178
img_01399.jpg,0.123706397976,0.191123542944,0.0601055241171,0.165671445882,0.0262832763696,0.0238268839918,0.0270184522242,0.382264476495
img_01404.jpg,0.992436244584,0.00073180745865,0.000921407294109,0.0011748556605,0.0010840657741,0.00130962492336,0.000680069957004,0.00166192434829
img_01405.jpg,0.988187375927,0.00178329873857,0.000882257966002,0.00119367711704,0.00477191033492,0.00119542478381,0.0010509921242,0.000935063008767
img_01413.jpg,0.983249836419,0.00196977458083,0.00155534762745,0.00179803754219,0.00550183133312,0.00187726348344,0.00148877712083,0.00255913189313
img_01426.jpg,0.736600514771,0.151806787287,0.0168255937808,0.0152922830704,0.0208962714086,0.0197251887925,0.0173431309673,0.0215102299224
img_01431.jpg,0.985100376859,0.00331795495599,0.00134522444455,0.00147024892504,0.00339843273437,0.00228865510871,0.00180255605935,0.0012765509128
img_01441.jpg,0.0296856549586,0.0261412304251,0.00793209386765,0.00738873721383,0.0139296222508,0.020123557415,0.010194823389,0.88460428048
img_01444.jpg,0.177081146606,0.0541469024866,0.0202908382039,0.101883820874,0.023135870955,0.215457459116,0.0204458559838,0.387558105775
img_01490.jpg,0.236464250163,0.0466586591276,0.0756452571827,0.0264140886815,0.0826543547101,0.0307900268095,0.0302463485487,0.471127014777
img_01495.jpg,0.968285740545,0.00272552212085,0.00226340198224,0.00283935803441,0.0108156024217,0.00304228637883,0.00217301870868,0.0078550698079
img_01505.jpg,0.018269531843,0.00717310362371,0.00508546693377,0.00458752226294,0.917257279286,0.0133079533917,0.00671128626898,0.0276078563896
img_01511.jpg,0.903834981964,0.00940268952288,0.00541081101234,0.00430399855577,0.0356250494673,0.0237584636127,0.012772674197,0.00489133166816
img_01519.jpg,0.925616488745,0.0108170507795,0.00568220193764,0.0176235829298,0.00942819774792,0.0171175007871,0.00542735548763,0.0082876215857
img_01530.jpg,0.992592980076,0.00139010456145,0.000875326538551,0.000737704337154,0.00175276969739,0.000708008033184,0.00107706757989,0.000866039176056
img_01537.jpg,0.956615798441,0.00285313062532,0.00480110856458,0.00188086140372,0.0125392953484,0.0145911162384,0.0036827846113,0.00303590476768
img_01538.jpg,0.975054601626,0.00190760126824,0.0015925970527,0.00137541130951,0.00490716514742,0.0126129195914,0.00151272647371,0.001036977531
img_01541.jpg,0.0151478624373,0.0240537262141,0.0095696386118,0.00617904591348,0.85634196173,0.0311666399224,0.00970654635627,0.0478345788145
